POS	AAF	SELCOEF	ISWEEPSELCOEF	ISWEEPRANK	ISWEEPAAF	ISWEEPLOC	ISWEEPRANKMEAN	ISWEEPAAFMEAN	ISWEEPLOCMEAN	ISWEEPRANKMODE	ISWEEPAAFMODE	ISWEEPLOCMODE	ISWEEPRANKMEDIAN	ISWEEPAAFMEDIAN	ISWEEPLOCMEDIAN
3999999	0.1249	0.035	0.032549762633951256	1	0.198422	4037646.06	4	0.18535200000000004	4071111.74	4	0.19141399999999997	4101438.78	5	0.18842800000000004	4094368.5
3999999	0.221	0.035	0.03566996015651107	1	0.277326	4025903.94	2	0.25711600000000007	3931808.1	1	0.27945200000000003	4010440.74	2	0.257116	3931808.1
3999999	0.1206	0.035	0.04060417279500345	1	0.16582599999999995	3964215.24	2	0.165826	3964215.24	4	0.16419199999999998	3991727.42	2	0.165826	3964215.24
3999999	0.1634	0.035	0.03544263164992913	1	0.22888000000000003	3744570.12	3	0.22875399999999996	3739612.9	1	0.23849599999999996	3785287.0	3	0.22875399999999996	3739612.9
3999999	0.1881	0.035	0.03660522703218929	1	0.220136	4059152.44	1	0.22014399999999998	4071275.46	1	0.220136	4059152.44	1	0.22014399999999998	4071275.46
3999999	0.5603	0.035	0.03449389659735658	1	0.58917	3901434.74	2	0.559938	3864830.24	2	0.559938	3864830.24	1	0.559562	3867473.44
3999999	0.1654	0.035	0.03275096670526557	1	0.21253	3941845.74	1	0.21252999999999997	3941845.74	1	0.20660599999999998	3913745.62	1	0.21253	3941845.74
3999999	0.3042	0.035	0.03482267583108682	1	0.32878799999999997	3995857.7	1	0.33462400000000003	4001937.68	1	0.33462400000000003	4001937.68	1	0.33462400000000003	4001937.68
3999999	0.2042	0.035	0.03554841600864125	1	0.219658	4093589.22	1	0.21073599999999998	4041547.52	1	0.21965800000000002	4093589.22	1	0.21073600000000003	4041547.52
3999999	0.2122	0.035	0.03307086103298936	1	0.218304	3849327.14	2	0.21229199999999998	3820227.8	2	0.212276	3820102.9	2	0.212276	3820102.9
3999999	0.4038	0.035	0.03436846121329633	1	0.40312800000000004	3950297.32	1	0.393158	3915600.16	1	0.40312799999999993	3950297.32	3	0.39286	3887553.8
3999999	0.2251	0.035	0.03667964293086544	1	0.269584	4151232.52	1	0.26004399999999994	4080428.74	1	0.270826	4146432.8	1	0.26004399999999994	4080428.74
3999999	0.2473	0.035	0.0329886627741553	1	0.287058	3937312.48	2	0.295672	3865844.22	2	0.2957	3859302.3	2	0.295502	3856812.54
3999999	0.1184	0.035	0.034455288081567885	1	0.233788	4120893.68	1	0.239914	4099112.74	1	0.23378800000000002	4120893.68	1	0.239914	4099112.74
3999999	0.1123	0.035	0.031261957642781155	1	0.144146	4019363.94	1	0.144146	4019363.94	8	0.14866200000000002	3962376.06	1	0.144146	4019363.94
3999999	0.2613	0.035	0.03425424404037173	1	0.279452	3964649.54	2	0.277268	3962290.18	2	0.277268	3962290.18	2	0.279452	3964649.54
3999999	0.1565	0.035	0.03339937290975908	1	0.189526	3987039.04	2	0.19058	3980230.86	1	0.189526	3987039.04	2	0.19058	3980230.86
3999999	0.2265	0.035	0.03574135690032658	1	0.257648	3945106.46	3	0.26106	3973720.0	6	0.275748	4113561.24	3	0.25551599999999997	4023506.84
3999999	0.2315	0.035	0.03574819668387246	1	0.218474	3940619.86	11	0.219142	3995433.88	23	0.20814600000000003	4246405.62	12	0.21816599999999997	4017864.42
3999999	0.4443	0.035	0.0347806249197498	1	0.42635999999999996	3999979.66	1	0.427036	4036903.16	1	0.4249719999999999	4002661.22	3	0.427736	4057247.32
3999999	0.2333	0.035	0.03772698824421789	1	0.223866	3977108.26	5	0.22519199999999998	4058478.8	4	0.22584399999999996	3990055.32	5	0.227224	4096022.52
3999999	0.262	0.035	0.03656098486924042	1	0.30228800000000006	4037009.2	5	0.27967400000000003	3906011.04	5	0.27967400000000003	3906011.04	9	0.24744600000000003	3752136.86
3999999	0.4469	0.035	0.0358023996725874	1	0.37738	4146516.84	1	0.37738	4146516.84	8	0.37914799999999993	4159036.2	1	0.37738	4146516.84
3999999	0.2752	0.035	0.03379811380331586	1	0.27294799999999997	4176537.44	6	0.291948	4063688.04	3	0.28439800000000004	4100178.14	6	0.289656	4046117.74
3999999	0.2925	0.035	0.035113001503672796	1	0.31533199999999995	4102558.82	3	0.310764	4111423.92	1	0.31533199999999995	4102558.82	3	0.310764	4111423.92
3999999	0.1106	0.035	0.03362852485884477	1	0.19642199999999996	3916126.78	1	0.18930000000000002	3902825.2	2	0.1893	3902825.2	2	0.1893	3902825.2
3999999	0.6	0.035	0.03547010473389171	1	0.538142	3941833.5	5	0.5293739999999999	4034049.88	4	0.520032	4007716.82	11	0.510064	4094903.64
3999999	0.2363	0.035	0.03937995578186628	1	0.23177599999999998	3927514.66	1	0.231776	3927514.66	23	0.207414	3690709.5	1	0.23177599999999998	3927514.66
3999999	0.2991	0.035	0.034625583805246746	1	0.308914	4023786.64	3	0.297988	3977246.64	1	0.30891399999999997	4023786.64	3	0.277548	3957451.78
3999999	0.2223	0.035	0.03705216460308166	1	0.259332	4017250.46	1	0.256494	4004044.44	1	0.25686600000000004	3976989.9	1	0.256494	4004044.44
3999999	0.1377	0.035	0.03375484161619264	1	0.252288	3993439.42	5	0.246654	3978345.78	2	0.24762599999999999	3983251.36	5	0.24698799999999999	3973744.62
3999999	0.1739	0.035	0.04022901263698758	1	0.17339400000000002	3909819.06	1	0.17778000000000002	3870927.9	3	0.17700599999999997	3852780.68	3	0.17700599999999997	3852780.68
3999999	0.2982	0.035	0.03462944229568286	1	0.343234	4015154.76	1	0.34416199999999997	4024405.22	1	0.33734	4140076.32	1	0.34416199999999997	4024405.22
3999999	0.1283	0.035	0.038086746403140345	1	0.174804	3990071.42	1	0.176748	3949750.56	1	0.176404	3959974.62	2	0.17551400000000006	3914969.44
3999999	0.2912	0.035	0.03731153182936054	1	0.24648799999999998	4150044.16	3	0.24137999999999998	4170076.04	1	0.24648799999999998	4150044.16	3	0.240646	4173300.88
3999999	0.1118	0.035	0.031712761461254256	1	0.15350999999999998	4032343.64	1	0.15350999999999998	4032343.64	1	0.15116800000000002	4049626.36	1	0.15350999999999998	4032343.64
3999999	0.3646	0.035	0.03429183732327737	1	0.35799600000000004	3955620.42	2	0.30558	3782187.48	1	0.35799600000000004	3955620.42	2	0.30610000000000004	3778827.4
3999999	0.1917	0.035	0.0355641694899836	1	0.23004200000000005	4022417.84	1	0.23004200000000005	4022417.84	1	0.229642	4008973.24	1	0.23004200000000005	4022417.84
3999999	0.401	0.035	0.03635063686916867	1	0.3370679999999999	4087595.88	1	0.35696	4035477.14	1	0.3370679999999999	4087595.88	1	0.35512	3991372.16
3999999	0.2099	0.035	0.03502831822217468	1	0.23802	3881670.24	1	0.23802	3881670.24	4	0.221926	3821462.04	1	0.240334	3889334.7
3999999	0.1028	0.035	0.03830892894860109	1	0.158942	4001984.58	1	0.158942	4001984.58	1	0.15894199999999997	4001984.58	1	0.16116799999999998	4049273.2
3999999	0.121	0.035	0.03443373388915395	1	0.186054	4062392.24	1	0.18742999999999999	4039357.06	1	0.182552	4018586.56	1	0.182672	4033598.98
3999999	0.1538	0.035	0.03570647382697212	1	0.16759800000000002	3912355.78	2	0.18612	3874595.86	3	0.181936	3847824.16	3	0.19354600000000002	3858754.64
3999999	0.2093	0.035	0.034302560266692504	1	0.29617600000000005	3999565.52	1	0.29617600000000005	3999565.52	1	0.29617600000000005	3999565.52	1	0.29617600000000005	3999565.52
3999999	0.2196	0.035	0.0364601008151026	1	0.227736	3926205.06	1	0.227736	3926205.06	1	0.227736	3926205.06	1	0.227736	3926205.06
3999999	0.4587	0.035	0.034245826414228346	1	0.43604200000000004	3919127.52	2	0.4372	3965097.44	18	0.4561019999999999	4110981.34	2	0.43731200000000003	3987897.32
3999999	0.2867	0.035	0.03405398288151899	2	0.23829000000000003	4071763.42	8	0.24769200000000002	4118628.06	23	0.27378800000000003	4244592.9	10	0.25857399999999997	4158328.68
3999999	0.1057	0.035	0.03296134815774278	1	0.21457	4014153.06	1	0.21456999999999998	4014153.06	1	0.21457	4014153.06	1	0.21457	4014153.06
3999999	0.2283	0.035	0.0382466449928964	1	0.25142600000000004	4049534.42	1	0.248802	4038420.32	1	0.25142600000000004	4049534.42	1	0.240832	4027112.7
3999999	0.1436	0.035	0.03421059097788413	1	0.20152800000000004	3941155.2	1	0.20152799999999998	3941155.2	1	0.20406400000000005	3975221.58	1	0.20152800000000004	3941155.2
3999999	0.2526	0.035	0.03613682502943405	1	0.302096	3960577.54	1	0.28427	3974488.04	1	0.302096	3960577.54	2	0.28427	3974488.04
3999999	0.1462	0.030	0.03028441228090302	1	0.22248199999999996	4003073.18	1	0.22513399999999997	3990817.84	3	0.222926	3947613.56	2	0.22503399999999998	3987472.46
3999999	0.1026	0.030	0.02793270360930554	1	0.30678	4022425.12	1	0.30678	4022425.12	1	0.302958	4031988.46	1	0.30678	4022425.12
3999999	0.3699	0.030	0.028921036386293585	1	0.39742200000000005	3985155.42	2	0.39182399999999995	3945312.86	12	0.3609800000000001	3872758.56	3	0.37544	3896140.9
3999999	0.1932	0.030	0.028434391881425332	1	0.22696599999999997	3880741.16	1	0.22696599999999992	3880741.16	1	0.222384	3851752.1	1	0.22696599999999997	3880741.16
3999999	0.483	0.030	0.02984344486250151	1	0.4982619999999999	4081057.76	5	0.479418	4108486.24	28	0.42555	4226481.2	8	0.46380999999999994	4136295.44
3999999	0.1793	0.030	0.03117906174952976	1	0.209454	3994861.16	1	0.21045199999999997	3987342.16	1	0.21693399999999996	3938906.54	1	0.21566600000000002	3958486.82
3999999	0.3158	0.030	0.028839577918796114	4	0.298812	4145930.76	8	0.300944	4160010.18	48	0.23660399999999995	4324014.56	9	0.300944	4160010.18
3999999	0.1049	0.030	0.027780685439998606	1	0.19308799999999998	3970147.06	1	0.18862599999999996	3974983.06	1	0.19308799999999998	3970147.06	1	0.18942399999999998	3983550.78
3999999	0.113	0.030	0.02552490694338759	1	0.19176200000000002	4064834.24	1	0.190304	4055236.72	1	0.19225199999999998	4075639.98	1	0.19176200000000002	4064834.24
3999999	0.2488	0.030	0.03218150279592089	1	0.2748	4055008.98	4	0.27656400000000003	3884221.92	1	0.27328199999999997	4007833.28	7	0.245826	3771357.3
3999999	0.1282	0.030	0.030186125834439137	1	0.188806	3920530.52	1	0.196692	3973979.88	1	0.196692	3973979.88	1	0.19669199999999998	3973979.88
3999999	0.1347	0.030	0.03270776903328744	1	0.19454199999999996	4025617.48	3	0.19504199999999997	4057274.58	3	0.198236	4047378.74	3	0.18864599999999998	4086640.52
3999999	0	0.030	0.03179965028116077	0	0.3854419999999999	4002705.4	0	0.36379000000000006	3886392.04	0	0.34571599999999997	3858879.4	0	0.34858599999999995	3862655.9
3999999	0.1761	0.030	0.03005290434000301	1	0.21491600000000005	4008965.86	1	0.21491600000000002	4008965.86	1	0.21491600000000005	4008965.86	1	0.21491600000000002	4008965.86
3999999	0.1937	0.030	0.03208669737557027	1	0.203936	3937788.32	1	0.203952	3936185.98	2	0.203952	3936185.98	1	0.203952	3936185.98
3999999	0.1222	0.030	0.025833116035236643	1	0.29126	3857655.08	1	0.294382	3861093.54	1	0.30076	3890367.08	1	0.30076	3890367.08
3999999	0.3315	0.030	0.031182397825939435	1	0.35266000000000003	4097199.22	1	0.35705999999999993	4109915.52	7	0.351412	4133461.52	1	0.35266000000000003	4097199.22
3999999	0.2901	0.030	0.03198287371477424	1	0.272936	4128667.16	3	0.257274	4053703.6	1	0.272936	4128667.16	3	0.254774	4030134.5
3999999	0.4703	0.030	0.03441665492838235	1	0.46235600000000004	3996563.74	2	0.46643799999999996	3964131.02	3	0.460088	3938808.42	2	0.463658	3961005.72
3999999	0.2145	0.030	0.03413870173789661	3	0.188386	3878084.34	3	0.18987600000000002	3888147.28	3	0.19380200000000003	3912195.14	3	0.19380200000000003	3912195.14
3999999	0.2909	0.030	0.03111986429310122	1	0.29047799999999996	4030858.94	1	0.29047799999999996	4030858.94	1	0.29047799999999996	4030858.94	1	0.29047799999999996	4030858.94
3999999	0.4053	0.030	0.02992080190243473	1	0.395722	3911027.02	1	0.395722	3911027.02	2	0.42151799999999995	3966968.0	2	0.42151799999999995	3966968.0
3999999	0.3159	0.030	0.03314884306327269	1	0.28096399999999994	3948862.16	1	0.28110199999999996	3953432.04	2	0.29822400000000004	3878124.78	1	0.28110199999999996	3953432.04
3999999	0.1618	0.030	0.02885913016821726	1	0.20822999999999997	3980592.58	1	0.207304	3969690.98	1	0.21901800000000002	3908713.38	1	0.207304	3969690.98
3999999	0.2443	0.030	0.030240585225420082	1	0.252342	3988069.82	1	0.25052800000000003	3999165.4	2	0.255408	3961458.7	1	0.250916	4005692.28
3999999	0.1917	0.030	0.029839069318290598	2	0.25295599999999996	3991748.68	1	0.24628599999999998	3959276.82	2	0.25295599999999996	3991748.68	1	0.248842	3943904.56
3999999	0.1799	0.030	0.03177910514284961	1	0.222362	4028971.32	2	0.22483	4019007.12	7	0.223412	3968033.16	3	0.22371200000000002	3997795.08
3999999	0.5212	0.030	0.03271406071845024	1	0.544428	4012518.06	10	0.555938	3978439.56	1	0.544428	4012518.06	10	0.5527780000000001	3968172.26
3999999	0.244	0.030	0.028875155145699438	1	0.303662	4128322.78	1	0.303538	4124337.58	1	0.30320400000000003	4137974.48	1	0.303662	4128322.78
3999999	0.4007	0.030	0.029499001999721348	1	0.41062600000000005	3959286.14	3	0.3957360000000001	3929361.18	11	0.384746	3871625.46	3	0.40015999999999996	3936767.12
3999999	0.3637	0.030	0.02914287763974385	1	0.35352199999999995	4109318.22	1	0.353134	4098439.72	5	0.334184	4188609.02	1	0.35352199999999995	4109318.22
3999999	0.1634	0.030	0.032684727287517354	1	0.18549200000000002	3953867.98	4	0.18785599999999994	3968290.96	14	0.18235800000000002	4152155.56	5	0.185978	3996584.06
3999999	0.1999	0.030	0.031711280033591895	1	0.20959	3944805.62	1	0.20716199999999996	3913309.14	3	0.213892	3962773.32	1	0.20716199999999996	3913309.14
3999999	0.1364	0.030	0.0319779131041093	1	0.194832	4033377.18	3	0.19872	4013810.4	5	0.193718	3919885.18	4	0.200914	3977582.84
3999999	0.2153	0.030	0.03181946214211003	1	0.26100199999999996	3922525.98	2	0.263528	3912959.24	2	0.26326	3935056.38	2	0.263528	3912959.24
3999999	0.3746	0.030	0.03476018748618296	1	0.38711599999999996	4085425.66	4	0.38485400000000003	4100004.58	3	0.3819600000000001	3914842.26	4	0.38485400000000003	4100004.58
3999999	0.3793	0.030	0.029213999135238682	1	0.38839199999999996	4036387.96	1	0.38868199999999997	4036559.7	1	0.38610800000000006	4041914.26	1	0.38610800000000006	4041914.26
3999999	0.2673	0.030	0.03137477715138738	1	0.30363	4010158.34	1	0.299122	4004681.04	1	0.31827399999999995	4024699.06	1	0.299122	4004681.04
3999999	0.2837	0.030	0.03411642540572377	1	0.25134999999999996	4143707.3	9	0.274344	3863295.2	11	0.27395600000000003	3822377.76	11	0.27395600000000003	3822377.76
3999999	0.4013	0.030	0.029059293858836384	1	0.4014179999999999	4131612.14	2	0.379686	4107825.84	1	0.40141799999999994	4131612.14	2	0.379686	4107825.84
3999999	0.5194	0.030	0.031229686835638638	1	0.460152	3963324.54	1	0.455172	3932734.22	1	0.46343199999999996	3991224.26	1	0.460152	3963324.54
3999999	0.3103	0.030	0.02859417829360235	1	0.367954	3987698.36	1	0.36795399999999995	3987698.36	1	0.36728399999999994	3985208.18	1	0.36795399999999995	3987698.36
3999999	0.2401	0.030	0.030222713531784125	1	0.20529799999999998	3968556.44	1	0.206144	3979677.18	2	0.2116	3984132.66	2	0.2116	3984132.66
3999999	0.3883	0.030	0.03138161331623636	1	0.36813399999999996	4017554.08	1	0.36811	3988192.42	1	0.367854	4037667.84	3	0.36811000000000005	3988192.42
3999999	0.3703	0.030	0.028560775876812716	1	0.389696	4040116.94	1	0.39076	4039321.08	6	0.35938200000000003	3956393.68	1	0.377832	4004178.2
3999999	0.2814	0.030	0.032257900555800016	1	0.259778	3878862.46	12	0.22633399999999998	3735312.78	12	0.226334	3735312.78	13	0.22517399999999996	3709966.42
3999999	0.2301	0.030	0.028934838797217578	1	0.32823	4004680.44	1	0.32823	4004680.44	1	0.3282299999999999	4004680.44	1	0.32823	4004680.44
3999999	0.4604	0.030	0.03230749448587334	1	0.44435600000000003	4065575.2	1	0.44435600000000003	4065575.2	20	0.42753599999999997	4149053.2	1	0.44435600000000003	4065575.2
3999999	0.3716	0.030	0.03420983733420984	1	0.29927	4035052.0	7	0.340142	3860625.64	3	0.32070399999999993	3912222.86	13	0.334358	3827241.4
3999999	0.1355	0.030	0.03385239824285747	1	0.172134	3836484.6	4	0.172732	3915652.4	1	0.17016799999999999	3827570.5	6	0.17189999999999997	3918884.54
3999999	0.2009	0.030	0.029655853620188112	1	0.23016999999999999	3864029.64	1	0.230982	3849872.84	12	0.21401399999999998	3793571.0	2	0.23098199999999994	3849872.84
3999999	0.2241	0.030	0.030264565367230056	1	0.245708	4086534.66	7	0.22806799999999997	4140426.26	50	0.189666	4505252.56	10	0.228068	4140426.26
3999999	0.5661	0.030	0.030601862851462047	1	0.546484	3964892.68	1	0.55216	3996551.58	13	0.526408	4119735.94	1	0.542214	4007461.14
3999999	0.3111	0.030	0.02973991520798308	1	0.32517799999999997	3967840.72	1	0.311516	4028488.9	1	0.32517799999999997	3967840.72	2	0.315608	4063149.56
3999999	0.3051	0.030	0.033020239082236114	1	0.316384	3951392.28	1	0.29197799999999996	3888435.28	29	0.2662280000000001	3724712.48	1	0.29197799999999996	3888435.28
3999999	0.1898	0.030	0.029882953631548158	1	0.21389799999999998	3969024.54	1	0.21426599999999996	3996556.66	1	0.21532	4009987.98	1	0.21531999999999996	4009987.98
3999999	0.4609	0.030	0.028578274110354247	1	0.44038	3944975.28	1	0.44425799999999993	3933821.5	11	0.41423199999999993	3841423.4	1	0.44425799999999993	3933821.5
3999999	0.1668	0.030	0.027231036464846238	1	0.21097	3997238.12	1	0.21096999999999994	3997238.12	1	0.207102	3986800.38	1	0.21097	3997238.12
3999999	0.137	0.030	0.0316578655803385	1	0.18419400000000002	3945395.96	3	0.16928000000000004	3887445.02	3	0.168518	3843952.12	3	0.167122	3866864.98
3999999	0.3528	0.030	0.030562019028858703	1	0.35713200000000006	4083926.2	1	0.36462000000000006	4118444.82	1	0.36462000000000006	4118444.82	2	0.377132	4144540.7
3999999	0.3281	0.030	0.02838934562794839	1	0.34747600000000006	3876510.54	1	0.352374	3885250.84	2	0.352014	3884247.32	1	0.35607200000000006	3906790.54
3999999	0.1924	0.030	0.028509905704962105	1	0.21024199999999996	4079726.02	4	0.210242	4079726.02	4	0.217778	4095356.16	4	0.212964	4086312.44
3999999	0.1339	0.030	0.026106810202461188	1	0.192668	4039968.3	1	0.192878	4042795.66	1	0.200062	4060614.52	1	0.194792	4051082.32
3999999	0.2729	0.030	0.029857556281908514	1	0.25846800000000003	4175008.96	1	0.265652	4165200.72	1	0.29856	4137491.84	1	0.265652	4165200.72
3999999	0.3506	0.030	0.03060128848596226	1	0.361652	3911061.7	2	0.33065399999999995	4084463.6	1	0.34531399999999995	3950564.24	4	0.321054	4098049.72
3999999	0.5834	0.030	0.029156686722873963	1	0.5961460000000001	4051114.32	16	0.5953	4061922.38	1	0.6036439999999998	4030376.6	16	0.5953	4061922.38
3999999	0.2215	0.030	0.030067564737377057	1	0.295908	3986711.62	1	0.277966	4043176.82	1	0.294026	3994759.14	2	0.27341000000000004	4065880.34
3999999	0.3127	0.030	0.032339082158491655	1	0.30872000000000005	4073477.7	1	0.30872000000000005	4073477.7	1	0.30872000000000005	4073477.7	1	0.30872000000000005	4073477.7
3999999	0.1454	0.030	0.027815837262474035	1	0.21368400000000004	4012974.92	1	0.213684	4012974.92	1	0.21519800000000003	3989549.42	1	0.20710599999999996	4009858.34
3999999	0	0.030	0.029850393492280504	0	0.21049199999999998	3978389.92	0	0.21208	3967216.38	0	0.223948	3836328.2	0	0.21208	3967216.38
3999999	0.1803	0.030	0.02695003365255853	1	0.21447999999999998	3883238.14	3	0.21405599999999997	3854508.0	27	0.21258400000000002	3733582.72	3	0.210524	3834784.7
3999999	0.4453	0.030	0.030618779634417885	1	0.46048	4047327.16	2	0.44400400000000007	4106019.7	2	0.44703200000000004	4116481.9	2	0.44856	4120596.62
3999999	0.4161	0.030	0.02984617543312816	1	0.396474	3893228.46	1	0.39647400000000005	3893228.46	5	0.38971200000000006	3855393.26	1	0.39647400000000005	3893228.46
3999999	0.4907	0.030	0.031843699920924375	2	0.47196400000000005	3969016.16	2	0.47059599999999996	3958631.26	2	0.47196400000000005	3969016.16	2	0.47059599999999996	3958631.26
3999999	0.1063	0.030	0.027495009454175975	1	0.22719400000000003	4095138.36	1	0.21726199999999998	4123080.64	1	0.220018	4106745.62	1	0.21726199999999998	4123080.64
3999999	0.2452	0.030	0.028908435877627824	1	0.28265	3915048.46	1	0.28265	3915048.46	1	0.28343599999999997	3916812.16	1	0.2815	3920773.6
3999999	0.2637	0.030	0.030122264451568286	1	0.27532599999999996	4142884.74	1	0.27356	4149404.18	23	0.242404	4212941.14	2	0.27353599999999995	4149979.36
3999999	0.2362	0.030	0.03188441985190262	1	0.24081199999999994	3865557.42	1	0.24081199999999994	3865557.42	1	0.24081199999999994	3865557.42	1	0.24081199999999994	3865557.42
3999999	0.2289	0.030	0.029042283952391112	1	0.24832	4210577.3	1	0.274642	4097592.22	1	0.25388	4222257.5	1	0.27383	4105772.34
3999999	0.5057	0.030	0.0319566333043973	1	0.502262	3997287.68	1	0.5027159999999999	3980888.76	1	0.493148	3963184.4	1	0.493148	3963184.4
3999999	0.4435	0.030	0.02989507376651651	1	0.43043200000000015	3848020.14	1	0.43595	3881481.36	3	0.38498600000000005	4127849.06	1	0.449082	3910296.38
3999999	0.2677	0.030	0.028449522982799635	1	0.2784	4086487.16	16	0.272902	4099565.32	2	0.27543599999999996	4057516.92	24	0.273062	4100186.02
3999999	0.4082	0.030	0.031127798892303216	1	0.32526399999999994	4089369.06	4	0.33616	4096779.2	23	0.28301200000000004	3786280.2	4	0.33616	4096779.2
3999999	0	0.030	0.026909275129482782	0	0.265294	4045177.4	0	0.268308	4030820.96	0	0.24537199999999998	4176279.14	0	0.265294	4045177.4
3999999	0.3297	0.030	0.030138282826611216	1	0.320888	4044416.66	1	0.322946	4057687.96	32	0.296114	4196824.86	1	0.316702	4075640.26
3999999	0.1781	0.030	0.03319363978837724	1	0.19284799999999996	4032948.98	1	0.19592999999999997	4045422.56	1	0.19226999999999997	4027585.92	1	0.19325200000000003	4077356.14
3999999	0.5563	0.030	0.030065416900623178	1	0.525022	4087482.1	1	0.525022	4087482.1	1	0.525022	4087482.1	1	0.525022	4087482.1
3999999	0.1039	0.030	0.027857631349591384	1	0.18102800000000002	3905433.8	1	0.18102800000000002	3905433.8	2	0.173922	4023393.08	1	0.18102800000000002	3905433.8
3999999	0.3832	0.030	0.03082707535713609	1	0.38884799999999997	3968242.48	7	0.40601800000000005	4053751.8	9	0.39495200000000014	4139523.1	8	0.404118	4069689.8
3999999	0.2746	0.030	0.02872911588420489	1	0.285036	3920172.18	1	0.280062	3915678.94	1	0.285036	3920172.18	1	0.280062	3915678.94
3999999	0.3639	0.030	0.030188049342269076	1	0.381354	3993832.88	2	0.386952	3978762.8	2	0.386952	3978762.8	2	0.386952	3978762.8
3999999	0.3985	0.030	0.030017353597404536	1	0.4126560000000001	3956202.62	2	0.408392	3959206.44	2	0.415886	3936312.98	2	0.4017	3962825.3
3999999	0.1833	0.030	0.029814375236016454	1	0.21505600000000002	4060764.7	1	0.21505599999999997	4060764.7	7	0.21458	4178836.76	1	0.21505600000000002	4060764.7
3999999	0.4257	0.030	0.031022674353270073	1	0.4180319999999999	4034196.4	7	0.43147599999999997	4102203.86	20	0.41580399999999995	4217502.6	10	0.431968	4140641.94
3999999	0.5601	0.030	0.028914263452101716	1	0.5384319999999999	3988065.7	1	0.55086	4007508.68	57	0.443322	4290628.74	5	0.545998	4034796.34
3999999	0.2929	0.030	0.03440627324472749	1	0.289866	3957195.0	4	0.274694	4078731.18	4	0.28793799999999997	3945762.82	6	0.262456	4138396.74
3999999	0.2142	0.030	0.026580690868818587	1	0.28106	3899134.76	1	0.299312	3899986.92	1	0.28959	3932695.66	1	0.299312	3899986.92
3999999	0.2169	0.030	0.031991062068890505	1	0.203014	3857891.18	1	0.203014	3857891.18	1	0.205268	3872819.62	1	0.203014	3857891.18
